"Ajatempel (UTC)";"Kuupaev (Eesti aeg)";"Tarbimine";"Tootmine";"Planeeritud tarbimine";"Planeeritud tootmine"
"1669802400";"30.11.2022 12:00";"1289,7";"1036";"1271,1";"1025,2"
"1669806000";"30.11.2022 13:00";"1289,9";"1027,3";"1287,4";"1021,5"
"1669809600";"30.11.2022 14:00";"1267,4";"1011,1";"1281,8";"125,5"
"1669813200";"30.11.2022 15:00";"1266,6";"1002,3";"1298,3";"1009,9"
"1669816800";"30.11.2022 16:00";"1274,2";"1000,1";"1300,9";"1012,2"
"1669820400";"30.11.2022 17:00";"1252,8";"1007,3";"1287,7";"1010,5"
"1669824000";"30.11.2022 18:00";"1227,8";"1013,6";"1262,1";"1009,2"
"1669827600";"30.11.2022 19:00";"1192,6";"1007,8";"1223,4";"1017,4"
"1669831200";"30.11.2022 20:00";"1150,8";"1006,6";"1195,2";"1023,6"
"1669834800";"30.11.2022 21:00";"1115";"1004,9";"1149,8";"1009"
"1669838400";"30.11.2022 22:00";"1046,6";"1009,8";"1080,9";"1010,7"
"1669842000";"30.11.2022 23:00";"957,6";"1006,5";"994,5";"1017,4"
"1669845600";"01.12.2022 00:00";"907,8";"1008,6";"955,6";"1027,1"
"1669849200";"01.12.2022 01:00";"891,5";"1010,5";"924";"1010,8"
"1669852800";"01.12.2022 02:00";"880,2";"997,2";"913,1";"1009,9"
"1669856400";"01.12.2022 03:00";"878,4";"980,6";"909,8";"1011,6"
"1669860000";"01.12.2022 04:00";"885,2";"975,4";"910,9";"1007,2"
"1669863600";"01.12.2022 05:00";"920,9";"977,2";"949,6";"1008,1"
"1669867200";"01.12.2022 06:00";"1025,1";"976,6";"1060,8";"1012,4"
"1669870800";"01.12.2022 07:00";"1157,5";"971,3";"1203,8";"1020,3"
"1669874400";"01.12.2022 08:00";"1249,5";"988,1";"1277,7";"1024,2"
"1669878000";"01.12.2022 09:00";"1280,4";"991,3";"1305,3";"1030,5"
"1669881600";"01.12.2022 10:00";"1307,3";"1002,3";"1323";"1030,9"
"1669885200";"01.12.2022 11:00";"1315,5";"1018,6";"1325,5";"1050,9"
"1669888800";"01.12.2022 12:00";"1298,6";"1031,4";"1301,6";"1034,5"
"1669892400";"01.12.2022 13:00";"1287,3";"1011,2";"1329,1";"1036,6"
"1669896000";"01.12.2022 14:00";"1257,1";"1022";"1308,6";"1036,1"
"1669899600";"01.12.2022 15:00";"1256,8";"1037";"1312,9";"1028,2"
"1669903200";"01.12.2022 16:00";"1264,1";"1032,6";"1320,2";"1029,9"
"1669906800";"01.12.2022 17:00";"1258,1";"1038,5";"1295";"1050,3"
"1669910400";"01.12.2022 18:00";"1230,8";"1055,4";"1271";"1052,4"
"1669914000";"01.12.2022 19:00";"1202,2";"1053,2";"1237,1";"1040,9"
"1669917600";"01.12.2022 20:00";"1158,6";"1045,5";"1221,8";"1055,3"
"1669921200";"01.12.2022 21:00";"1133,3";"1052,1";"1209,4";"1038,8"
"1669924800";"01.12.2022 22:00";"1060,2";"1036,9";"1130,5";"1034,4"
"1669928400";"01.12.2022 23:00";"990,3";"1037,3";"1053,1";"1035,7"
"1669932000";"02.12.2022 00:00";"947";"985,9";"988";"1038"
"1669935600";"02.12.2022 01:00";"932,7";"980,6";"966,6";"981,4"
"1669939200";"02.12.2022 02:00";"927,7";"989,1";"964,6";"976,2"
"1669942800";"02.12.2022 03:00";"927,3";"983,5";"970,7";"977,6"
"1669946400";"02.12.2022 04:00";"936,2";"994,4";"971,8";"979,9"
"1669950000";"02.12.2022 05:00";"973";"997,5";"1003,2";"975,3"
"1669953600";"02.12.2022 06:00";"1062,2";"1012,7";"1123,7";"982,3"
"1669957200";"02.12.2022 07:00";"1200,2";"1010,8";"1252,6";"995,8"
"1669960800";"02.12.2022 08:00";"1315,1";"1008,9";"1329,4";"999,4"
"1669964400";"02.12.2022 09:00";"1345,5";"1005,3";"1386,1";"995,6"
"1669968000";"02.12.2022 10:00";"1346,6";"1010,7";"1379,8";"999,3"
"1669971600";"02.12.2022 11:00";"1339,5";"995,8";"1389,6";"973,4"
"1669975200";"02.12.2022 12:00";"1328,1";"991";"1356";"972,8"
"1669978800";"02.12.2022 13:00";"1327,4";"977,9";"1358,8";"972,3"
"1669982400";"02.12.2022 14:00";"1298,1";"957,8";"1354";"989,5"
"1669986000";"02.12.2022 15:00";"1292,8";"968,4";"1344,6";"950,3"
"1669989600";"02.12.2022 16:00";"1321,4";"980,7";"1368,4";"955,1"
"1669993200";"02.12.2022 17:00";"1306";"970,2";"1348,2";"959,3"
"1669996800";"02.12.2022 18:00";"1282,9";"959,5";"1330,9";"977,5"
"1670000400";"02.12.2022 19:00";"1237,9";"939,2";"1300,7";"976,7"
"1670004000";"02.12.2022 20:00";"1201,1";"943,8";"1273,6";"977,6"
"1670007600";"02.12.2022 21:00";"1150,4";"947,8";"1234,5";"975,7"
"1670011200";"02.12.2022 22:00";"1088,2";"939,9";"1171";"975,5"
"1670014800";"02.12.2022 23:00";"1018";"924,9";"1090,9";"943,4"
"1670018400";"03.12.2022 00:00";"973,7";"925,5";"1003,2";"925,3"
"1670022000";"03.12.2022 01:00";"957,2";"813,1";"933,3";"804,6"
"1670025600";"03.12.2022 02:00";"940,8";"752,9";"930,4";"756"
"1670029200";"03.12.2022 03:00";"936,1";"758,5";"951,8";"754,3"
"1670032800";"03.12.2022 04:00";"934,2";"760,7";"956,2";"754,5"
"1670036400";"03.12.2022 05:00";"947,7";"763,4";"988,3";"755,2"
"1670040000";"03.12.2022 06:00";"985,3";"762,5";"1027,3";"755,2"
"1670043600";"03.12.2022 07:00";"1026,1";"762";"1066,9";"755,3"
"1670047200";"03.12.2022 08:00";"1076,4";"766,8";"1104,9";"758,6"
"1670050800";"03.12.2022 09:00";"1125,3";"761";"1163,2";"764,3"
"1670054400";"03.12.2022 10:00";"1165,5";"776,4";"1192,3";"775,2"
"1670058000";"03.12.2022 11:00";"1182";"789,8";"1200,2";"776,2"
"1670061600";"03.12.2022 12:00";"1179,8";"795,2";"1203,7";"777,2"
"1670065200";"03.12.2022 13:00";"1173,8";"790,7";"1206,5";"773,6"
"1670068800";"03.12.2022 14:00";"1160,2";"771,5";"1187,7";"769,5"
"1670072400";"03.12.2022 15:00";"1171,9";"766,9";"1191,7";"768,2"
"1670076000";"03.12.2022 16:00";"1202,9";"743,9";"1237,8";"757,5"
"1670079600";"03.12.2022 17:00";"1219,7";"763,2";"1253";"769,1"
"1670083200";"03.12.2022 18:00";"1209";"762,4";"1252,5";"758,8"
"1670086800";"03.12.2022 19:00";"1180,7";"763,9";"1225,1";"764,5"
"1670090400";"03.12.2022 20:00";"1154";"764,6";"1189,4";"777,3"
"1670094000";"03.12.2022 21:00";"1125,8";"773,1";"1143,2";"773,4"
"1670097600";"03.12.2022 22:00";"1043,1";"749,9";"1121,9";"767,9"
"1670101200";"03.12.2022 23:00";"990,4";"767,6";"1040,9";"758,3"
"1670104800";"04.12.2022 00:00";"962,7";"740,2";"962,4";"734,9"
"1670108400";"04.12.2022 01:00";"930,5";"692,8";"934,6";"706,8"
"1670112000";"04.12.2022 02:00";"925,9";"710,6";"930,8";"715,6"
"1670115600";"04.12.2022 03:00";"932,6";"722,8";"922,9";"719"
"1670119200";"04.12.2022 04:00";"920,4";"723,6";"930,4";"720,8"
"1670122800";"04.12.2022 05:00";"920,7";"717,4";"946";"726"
"1670126400";"04.12.2022 06:00";"939";"702,7";"967,6";"710,8"
"1670130000";"04.12.2022 07:00";"970,8";"744,4";"995,1";"751,4"
"1670133600";"04.12.2022 08:00";"1025";"799,9";"1020,1";"803,7"
"1670137200";"04.12.2022 09:00";"1068,9";"820,2";"1083,5";"825,6"
"1670140800";"04.12.2022 10:00";"1127";"845,4";"1122,9";"838,2"
"1670144400";"04.12.2022 11:00";"1152,1";"857,9";"1125,2";"847,4"
"1670148000";"04.12.2022 12:00";"1155,2";"871,1";"1112,6";"830,7"
"1670151600";"04.12.2022 13:00";"1144,4";"857,3";"1117,6";"838,3"
"1670155200";"04.12.2022 14:00";"1145,5";"848";"1132,1";"834,6"
"1670158800";"04.12.2022 15:00";"1162,2";"843,5";"1123";"835,7"
"1670162400";"04.12.2022 16:00";"1205,4";"839,4";"1172,8";"835"
"1670166000";"04.12.2022 17:00";"1218";"846,9";"1185,4";"837,5"
"1670169600";"04.12.2022 18:00";"1200,1";"807,3";"1199,9";"798,8"
"1670173200";"04.12.2022 19:00";"1164,7";"803,8";"1185,3";"797,6"
"1670176800";"04.12.2022 20:00";"1122,6";"796,2";"1127,5";"796,6"
"1670180400";"04.12.2022 21:00";"1083,1";"802,9";"1066,2";"794,1"
"1670184000";"04.12.2022 22:00";"1031,2";"795,4";"1042,4";"798,6"
"1670187600";"04.12.2022 23:00";"961,1";"770,6";"966,9";"790,9"
"1670191200";"05.12.2022 00:00";"914,7";"730,1";"933,3";"743,4"
"1670194800";"05.12.2022 01:00";"893,6";"879,8";"932,4";"891,7"
"1670198400";"05.12.2022 02:00";"875";"938,8";"921,4";"947,3"
"1670202000";"05.12.2022 03:00";"877,9";"935,6";"934,4";"960,7"
"1670205600";"05.12.2022 04:00";"879,2";"903,5";"921,9";"951,9"
"1670209200";"05.12.2022 05:00";"917,3";"916,2";"944,1";"904,6"
"1670212800";"05.12.2022 06:00";"1034,2";"984,7";"1055,8";"978,7"
"1670216400";"05.12.2022 07:00";"1167,4";"980,5";"1173,9";"1002,7"
"1670220000";"05.12.2022 08:00";"1264,5";"993";"1269,4";"992"
"1670223600";"05.12.2022 09:00";"1296,8";"995,2";"1326";"982,3"
"1670227200";"05.12.2022 10:00";"1309";"998";"1351,4";"987,1"
"1670230800";"05.12.2022 11:00";"1315,6";"1004,1";"1338,2";"995,8"
"1670234400";"05.12.2022 12:00";"1308,4";"1008,8";"1307,4";"1008,8"
"1670238000";"05.12.2022 13:00";"1313,2";"999,7";"1317,5";"1004,9"
"1670241600";"05.12.2022 14:00";"1276,2";"985,6";"1309,9";"994,1"
"1670245200";"05.12.2022 15:00";"1282";"989,4";"1307,2";"994,7"
"1670248800";"05.12.2022 16:00";"1287,6";"996,7";"1348,7";"992,9"
"1670252400";"05.12.2022 17:00";"1261,2";"1004,5";"1336,2";"995,5"
"1670256000";"05.12.2022 18:00";"1244,6";"1003,8";"1298,4";"1001,6"
"1670259600";"05.12.2022 19:00";"1216,1";"1004,2";"1234,1";"1003,8"
"1670263200";"05.12.2022 20:00";"1200,1";"1008";"1218,1";"1010"
"1670266800";"05.12.2022 21:00";"1163,1";"996,7";"1214,2";"1016,4"
"1670270400";"05.12.2022 22:00";"1091,1";"1000,5";"1151,2";"1014,6"
"1670274000";"05.12.2022 23:00";"1004,1";"1002,9";"1086";"1017,7"
"1670277600";"06.12.2022 00:00";"943,1";"1009,2";"1019,9";"1014,4"
"1670281200";"06.12.2022 01:00";"918,7";"1070,7";"913,4";"1073"
"1670284800";"06.12.2022 02:00";"913";"1086,1";"903,2";"1089,7"
"1670288400";"06.12.2022 03:00";"914";"1094";"919,2";"1092,1"
"1670292000";"06.12.2022 04:00";"918,9";"1089,8";"940,3";"1093,1"
"1670295600";"06.12.2022 05:00";"957,7";"1094";"974,4";"1093,4"
"1670299200";"06.12.2022 06:00";"1079,1";"1094,7";"1091,1";"1091,9"
"1670302800";"06.12.2022 07:00";"1211,9";"1088,3";"1184,5";"1092"
"1670306400";"06.12.2022 08:00";"1315,3";"1105";"1280,4";"1127,9"
"1670310000";"06.12.2022 09:00";"1348,1";"1196";"1316,3";"1186,7"
"1670313600";"06.12.2022 10:00";"1356,1";"1105,6";"1361,5";"1090,6"
"1670317200";"06.12.2022 11:00";"1361,6";"1114,3";"1339,3";"1101,3"
"1670320800";"06.12.2022 12:00";"1348,6";"1114";"1308,1";"1104,1"
"1670324400";"06.12.2022 13:00";"1343,8";"1100,4";"1354,3";"1107,8"
"1670328000";"06.12.2022 14:00";"1320,2";"1107,8";"1339,5";"1108,5"
"1670331600";"06.12.2022 15:00";"1331,8";"1078,2";"1345,1";"1103,4"
"1670335200";"06.12.2022 16:00";"1334,3";"1100,1";"1365,8";"1100,3"
"1670338800";"06.12.2022 17:00";"1304";"1090,2";"1332,4";"1099,2"
"1670342400";"06.12.2022 18:00";"1265,8";"1102";"1254,3";"1102,2"
"1670346000";"06.12.2022 19:00";"1223,1";"1100,7";"1210,8";"1102,6"
"1670349600";"06.12.2022 20:00";"1198,8";"1099";"1200,6";"1090,7"
"1670353200";"06.12.2022 21:00";"1152,6";"1098,8";"1176,4";"1094,9"
"1670356800";"06.12.2022 22:00";"1074,8";"1095,5";"1060,3";"1092,7"
"1670360400";"06.12.2022 23:00";"990,7";"1094,4";"1005,8";"1086,7"
"1670364000";"07.12.2022 00:00";"938,5";"1090,6";"957,2";"1088,3"
"1670367600";"07.12.2022 01:00";"908,5";"1075,8";"913,4";"1074,2"
"1670371200";"07.12.2022 02:00";"900,7";"1069,3";"921,1";"1083"
"1670374800";"07.12.2022 03:00";"893,6";"1075,3";"908,6";"1084,1"
"1670378400";"07.12.2022 04:00";"899,4";"1075,3";"918,6";"1071"
"1670382000";"07.12.2022 05:00";"936,9";"1078,9";"953,2";"1079,8"
"1670385600";"07.12.2022 06:00";"1030,5";"1077,2";"1048,9";"1094,6"
"1670389200";"07.12.2022 07:00";"1167,1";"1074,9";"1209,5";"1073,5"
"1670392800";"07.12.2022 08:00";"1268,1";"1106,7";"1280,3";"1120,3"
"1670396400";"07.12.2022 09:00";"1308,2";"1216,1";"1318,5";"1224,3"
"1670400000";"07.12.2022 10:00";"1285,1";"1054,2";"1333,8";"1086,9"
"1670403600";"07.12.2022 11:00";"1302,2";"1070";"1332,5";"1079,2"
"1670407200";"07.12.2022 12:00";"1293,9";"1070,6";"1321,4";"1079,7"
"1670410800";"07.12.2022 13:00";"1299,9";"1061,7";"1346,1";"1088"
"1670414400";"07.12.2022 14:00";"1273,9";"1050,6";"1316,4";"1077,7"
"1670418000";"07.12.2022 15:00";"1291,6";"1059,5";"1314,7";"1077"
"1670421600";"07.12.2022 16:00";"1302,4";"1058,6";"1337,4";"1083,1"
"1670425200";"07.12.2022 17:00";"1286,1";"1058,2";"1315,7";"1081,9"
"1670428800";"07.12.2022 18:00";"1258,5";"1067,7";"1260,5";"1079,2"
"1670432400";"07.12.2022 19:00";"1214,1";"1063,7";"1197,2";"1097,4"
"1670436000";"07.12.2022 20:00";"1204,1";"1073,5";"1184,6";"1100,9"
"1670439600";"07.12.2022 21:00";"1147,6";"1066,4";"1160,7";"1095"
"1670443200";"07.12.2022 22:00";"1077,1";"1065,1";"1079,2";"1102,4"
"1670446800";"07.12.2022 23:00";"998,4";"1068,2";"991,2";"1112,8"
"1670450400";"08.12.2022 00:00";"945,5";"995,9";"931,7";"1079,9"
"1670454000";"08.12.2022 01:00";"910";"971,4";"925,3";"1012,2"
"1670457600";"08.12.2022 02:00";"902,9";"948,5";"920,1";"1004,8"
"1670461200";"08.12.2022 03:00";"898,1";"944,1";"908,7";"1010,1"
"1670464800";"08.12.2022 04:00";"906,4";"1051,6";"900,5";"1091,5"
"1670468400";"08.12.2022 05:00";"940,9";"1112,6";"943,2";"1124,1"
"1670472000";"08.12.2022 06:00";"1056,1";"1097,3";"1043,2";"1081,1"
"1670475600";"08.12.2022 07:00";"1174";"1147,5";"1176,4";"1140,5"
"1670479200";"08.12.2022 08:00";"1262,7";"1165,4";"1240,9";"1173,4"
"1670482800";"08.12.2022 09:00";"1294,2";"1182";"1268,4";"1186,5"
"1670486400";"08.12.2022 10:00";"1296,6";"1236,7";"1256,1";"1244,9"
"1670490000";"08.12.2022 11:00";"1307";"1287,4";"1265,7";"1265,5"
"1670493600";"08.12.2022 12:00";"1283,7";"1322,5";"1278,3";"1298,8"
"1670497200";"08.12.2022 13:00";"1289,5";"1312,5";"1268,1";"1358,7"
"1670500800";"08.12.2022 14:00";"1261";"1337,4";"1243,4";"1358"
"1670504400";"08.12.2022 15:00";"1284,3";"1336,1";"1244,1";"1179,8"
"1670508000";"08.12.2022 16:00";"1295,4";"1343,8";"1265,1";"1318,1"
"1670511600";"08.12.2022 17:00";"1279,5";"1328";"1240,9";"1334,5"
"1670515200";"08.12.2022 18:00";"1251,8";"1379,7";"1225,2";"1360"
"1670518800";"08.12.2022 19:00";"1211,8";"1388,5";"1208,9";"1359,3"
"1670522400";"08.12.2022 20:00";"1194,6";"1399,7";"1211,1";"1366,7"
"1670526000";"08.12.2022 21:00";"1151";"1391,1";"1192";"1371,6"
"1670529600";"08.12.2022 22:00";"1074,8";"1374,2";"1144,3";"1366,4"
"1670533200";"08.12.2022 23:00";"999,2";"1362,5";"1042,2";"1079,9"
"1670536800";"09.12.2022 00:00";"953,1";"1353,1";"982,4";"1340,1"
"1670540400";"09.12.2022 01:00";"940,9";"1271,6";"946,7";"1265,2"
"1670544000";"09.12.2022 02:00";"933,3";"1246,1";"946,2";"1257,4"
"1670547600";"09.12.2022 03:00";"924,5";"1254,9";"923,5";"1249,3"
"1670551200";"09.12.2022 04:00";"919,6";"1252,9";"931,2";"1244,4"
"1670554800";"09.12.2022 05:00";"960,2";"1265,7";"971,4";"1241,3"
"1670558400";"09.12.2022 06:00";"1068,5";"1260,7";"1071,7";"1237,3"
"1670562000";"09.12.2022 07:00";"1193,5";"1257,8";"1221,8";"1235,1"
"1670565600";"09.12.2022 08:00";"1295,9";"1267,5";"1283,2";"1234,4"
"1670569200";"09.12.2022 09:00";"1319,7";"1262,7";"1310,1";"1239,8"
"1670572800";"09.12.2022 10:00";"1338";"1271";"1323,9";"1241,8"
"1670576400";"09.12.2022 11:00";"1330,1";"1271,1";"1307,3";"1246,4"
"1670580000";"09.12.2022 12:00";"1327,9";"1280,7";"1301,4";"1260"
"1670583600";"09.12.2022 13:00";"1328,6";"1267,3";"1312";"1247,8"
"1670587200";"09.12.2022 14:00";"1297,9";"1075,6";"1295,9";"1241,6"
"1670590800";"09.12.2022 15:00";"1281,1";"969,3";"1295,5";"1249,3"
"1670594400";"09.12.2022 16:00";"1316,6";"983,4";"1340,1";"975,3"
"1670598000";"09.12.2022 17:00";"1282";"1007,6";"1321,7";"982,8"
"1670601600";"09.12.2022 18:00";"1268,9";"1069,7";"1306,6";"1259,7"
"1670605200";"09.12.2022 19:00";"1231,4";"1105,8";"1265";"1077,8"
"1670608800";"09.12.2022 20:00";"1191,2";"1114,9";"1257,5";"1290,1"
"1670612400";"09.12.2022 21:00";"1142";"1124,4";"1194,8";"1117,6"
"1670616000";"09.12.2022 22:00";"1079,1";"1108,8";"1160,4";"1123,6"
"1670619600";"09.12.2022 23:00";"1006,4";"1125,5";"1094,5";"1137,1"
"1670623200";"10.12.2022 00:00";"966,9";"1110,2";"996,5";"1137,9"
"1670626800";"10.12.2022 01:00";"942,3";"1105,9";"967";"1124,9"
"1670630400";"10.12.2022 02:00";"928,3";"1117,4";"977";"1128,4"
"1670634000";"10.12.2022 03:00";"916,8";"1131,2";"973,6";"1127,2"
"1670637600";"10.12.2022 04:00";"916";"1116,6";"934,3";"1255,9"
"1670641200";"10.12.2022 05:00";"924,9";"1107,2";"970,4";"1136,2"
"1670644800";"10.12.2022 06:00";"954,9";"1112,8";"1029,3";"1127,8"
"1670648400";"10.12.2022 07:00";"995,2";"1104,4";"1055,4";"1244,4"
"1670652000";"10.12.2022 08:00";"1058,1";"1105,8";"1124,6";"1117,1"
"1670655600";"10.12.2022 09:00";"1110,8";"1117,2";"1162,2";"1245,4"
"1670659200";"10.12.2022 10:00";"1147,3";"1136";"1210,6";"1136,5"
"1670662800";"10.12.2022 11:00";"1171,9";"1148,9";"1210,1";"1128,1"
"1670666400";"10.12.2022 12:00";"1170,7";"1147,1";"1224,6";"1126,4"
"1670670000";"10.12.2022 13:00";"1164,9";"1125,8";"1245,2";"1113,4"
"1670673600";"10.12.2022 14:00";"1156,3";"1103,7";"1213,7";"1113,8"
"1670677200";"10.12.2022 15:00";"1175,1";"1093,3";"1224,4";"1100,6"
"1670680800";"10.12.2022 16:00";"1231,7";"1091,9";"1267,6";"1089,5"
"1670684400";"10.12.2022 17:00";"1233,7";"1093,4";"1276,1";"1086,7"
"1670688000";"10.12.2022 18:00";"1216,3";"1089";"1272,7";"1086"
"1670691600";"10.12.2022 19:00";"1198,2";"1085,2";"1247,2";"1088,9"
"1670695200";"10.12.2022 20:00";"1173,4";"1077,4";"1205,8";"1198,1"
"1670698800";"10.12.2022 21:00";"1138,5";"1075,2";"1210,8";"1086,6"
"1670702400";"10.12.2022 22:00";"1087,9";"1070,4";"1158,3";"1082,2"
"1670706000";"10.12.2022 23:00";"1032,2";"1060,4";"1072,5";"1086,8"
"1670709600";"11.12.2022 00:00";"994,3";"979,9";"996,3";"1199,6"
"1670713200";"11.12.2022 01:00";"963,5";"733,6";"1000,6";"740,6"
"1670716800";"11.12.2022 02:00";"950,1";"731,4";"998,2";"737,6"
"1670720400";"11.12.2022 03:00";"940,1";"729,6";"988,4";"732,5"
"1670724000";"11.12.2022 04:00";"940,2";"727,1";"984";"742,3"
"1670727600";"11.12.2022 05:00";"954,5";"730";"1006,3";"736,4"
"1670731200";"11.12.2022 06:00";"986,8";"726,3";"1035,2";"732"
"1670734800";"11.12.2022 07:00";"1023,8";"722,6";"1055,6";"728,6"
"1670738400";"11.12.2022 08:00";"1073,9";"718,9";"1098,7";"730,2"
"1670742000";"11.12.2022 09:00";"1121,4";"721,6";"1173,7";"733,7"
"1670745600";"11.12.2022 10:00";"1163,4";"716,4";"1242";"734,5"
"1670749200";"11.12.2022 11:00";"1186,8";"732,2";"1245,1";"732,6"
"1670752800";"11.12.2022 12:00";"1194,8";"733,7";"1242,5";"728,9"
"1670756400";"11.12.2022 13:00";"1186,7";"731,2";"1269,1";"714,1"
"1670760000";"11.12.2022 14:00";"1175,3";"719";"1265,1";"723,9"
"1670763600";"11.12.2022 15:00";"1200,8";"709,3";"1276";"731,6"
"1670767200";"11.12.2022 16:00";"1243,5";"716,6";"1304,7";"742,9"
"1670770800";"11.12.2022 17:00";"1243,4";"721";"1312,4";"752,6"
"1670774400";"11.12.2022 18:00";"1234,1";"732";"1302";"765,8"
"1670778000";"11.12.2022 19:00";"1213";"747,6";"1281,2";"772,5"
"1670781600";"11.12.2022 20:00";"1171,6";"756,2";"1244,1";"781,7"
"1670785200";"11.12.2022 21:00";"1133,3";"763,6";"1191,4";"799,8"
"1670788800";"11.12.2022 22:00";"1069,2";"777,9";"1144,6";"827,8"
"1670792400";"11.12.2022 23:00";"1002,8";"798";"1063,2";"834,9"
"1670796000";"12.12.2022 00:00";"954,6";"845,8";"1050,3";"860,5"
"1670799600";"12.12.2022 01:00";"914,5";"998,1";"1002,9";"1054,7"
"1670803200";"12.12.2022 02:00";"904,7";"1075,2";"991,5";"1137,6"
"1670806800";"12.12.2022 03:00";"910,5";"1075,1";"969,4";"1147,9"
"1670810400";"12.12.2022 04:00";"920,3";"1078,1";"962";"1158,5"
"1670814000";"12.12.2022 05:00";"953,5";"1088,6";"999,7";"1163,3"
"1670817600";"12.12.2022 06:00";"1057,8";"1104,7";"1111,1";"1238,2"
"1670821200";"12.12.2022 07:00";"1183,2";"1093,6";"1234,2";"1232,5"
"1670824800";"12.12.2022 08:00";"1292,5";"1111,7";"1335";"1163"
"1670828400";"12.12.2022 09:00";"1326,1";"1140,8";"1369,6";"1168,6"
"1670832000";"12.12.2022 10:00";"1338";"1156,4";"1388,8";"1245,1"
"1670835600";"12.12.2022 11:00";"1362,5";"1175,6";"1433,1";"1179,8"
"1670839200";"12.12.2022 12:00";"1358,4";"1159,6";"1409,7";"1176,2"
"1670842800";"12.12.2022 13:00";"1363,1";"1151,6";"1427,2";"1177,1"
"1670846400";"12.12.2022 14:00";"1339,8";"1160,5";"1414,3";"1179,6"
"1670850000";"12.12.2022 15:00";"1348,1";"1177,1";"1370,4";"1235,4"
"1670853600";"12.12.2022 16:00";"1350,2";"1172,6";"1401,2";"1198,1"
"1670857200";"12.12.2022 17:00";"1320";"1160,3";"1351,9";"1200,5"
"1670860800";"12.12.2022 18:00";"1289,7";"1142,8";"1317,7";"1167,8"
"1670864400";"12.12.2022 19:00";"1252,5";"1119,5";"1285,7";"1214,8"
"1670868000";"12.12.2022 20:00";"1223,4";"1126,3";"1235,4";"1199,2"
"1670871600";"12.12.2022 21:00";"1174,4";"1105,6";"1202,9";"1188,5"
"1670875200";"12.12.2022 22:00";"1111,9";"1035,6";"1147,9";"1168,7"
"1670878800";"12.12.2022 23:00";"1034,5";"981,5";"1060,6";"1051,5"
"1670882400";"13.12.2022 00:00";"993,3";"970,5";"1010,7";"1035,7"
"1670886000";"13.12.2022 01:00";"969,1";"958,2";"974,9";"986,7"
"1670889600";"13.12.2022 02:00";"956,2";"961,2";"971,7";"965,5"
"1670893200";"13.12.2022 03:00";"946,9";"969,4";"977,6";"957,6"
"1670896800";"13.12.2022 04:00";"949";"938";"977,1";"958,4"
"1670900400";"13.12.2022 05:00";"976,9";"939,7";"1010,9";"956,5"
"1670904000";"13.12.2022 06:00";"1085,1";"954,1";"1123,1";"953"
"1670907600";"13.12.2022 07:00";"1199,5";"963,7";"1240";"966,9"
"1670911200";"13.12.2022 08:00";"1299,9";"980,8";"1331,4";"973,8"
"1670914800";"13.12.2022 09:00";"1336,5";"985,4";"1369,3";"980,3"
"1670918400";"13.12.2022 10:00";"1345,2";"993";"1356,6";"992,7"
"1670922000";"13.12.2022 11:00";"1349,9";"1002,7";"1354";"980,6"
"1670925600";"13.12.2022 12:00";"1331,9";"990,6";"1350,1";"986,6"
"1670929200";"13.12.2022 13:00";"1342,9";"1004,4";"1344,4";"990,4"
"1670932800";"13.12.2022 14:00";"1306,6";"1000,9";"1323,3";"1003,3"
"1670936400";"13.12.2022 15:00";"1313,8";"1018,3";"1336,6";"1015,6"
"1670940000";"13.12.2022 16:00";"1322,9";"1028";"1322,8";"1013,6"
"1670943600";"13.12.2022 17:00";"1306,2";"1039,5";"1310,9";"1027,6"
"1670947200";"13.12.2022 18:00";"1281,4";"1054,2";"1278";"1051,9"
"1670950800";"13.12.2022 19:00";"1247,2";"1078,6";"1267,8";"1045,8"
"1670954400";"13.12.2022 20:00";"1214,8";"1081";"1222,9";"1050,6"
"1670958000";"13.12.2022 21:00";"1165,3";"1084,3";"1175,2";"1074,2"
"1670961600";"13.12.2022 22:00";"1106,7";"1052,9";"1117,1";"1025,8"
"1670965200";"13.12.2022 23:00";"1024,6";"1028,1";"1016,9";"1049,8"
"1670968800";"14.12.2022 00:00";"973";"1047,3";"990";"1046,4"
"1670972400";"14.12.2022 01:00";"953,2";"1120";"968,5";"1136,9"
"1670976000";"14.12.2022 02:00";"939,8";"1097,6";"957,3";"1124,4"
"1670979600";"14.12.2022 03:00";"934,3";"1068,4";"946,4";"1129"
"1670983200";"14.12.2022 04:00";"932,4";"1044,3";"945,5";"1134,9"
"1670986800";"14.12.2022 05:00";"962,4";"1096,4";"996,9";"1119,9"
"1670990400";"14.12.2022 06:00";"1080,3";"1077";"1097,8";"1081,7"
"1670994000";"14.12.2022 07:00";"1207,9";"1068,5";"1234,6";"1058"
"1670997600";"14.12.2022 08:00";"1317,5";"1043,5";"1314";"1052,2"
"1671001200";"14.12.2022 09:00";"1341,6";"1075";"1357,4";"1063,2"
"1671004800";"14.12.2022 10:00";"1342,8";"1122";"1311,8";"1122,2"
"1671008400";"14.12.2022 11:00";"1349,2";"1136,3";"1297,6";"1135,3"
"1671012000";"14.12.2022 12:00";"1324,4";"1156,3";"1269,3";"1145,7"
"1671015600";"14.12.2022 13:00";"1333,6";"1155,8";"1287,3";"1142,3"
"1671019200";"14.12.2022 14:00";"1307,6";"1146,5";"1269,5";"1156,7"
